quantity_level,quantity_evidence,clutter_level,clutter_evidence,image_name
medium,"Three people are clearly distinguishable visual entities.;Multiple distinct objects: drum kit (stand, pads, sticks), guitar, two pillows (green, red), plaid blanket, snack bag, juice box, two potted plants, floor lamp, framed artwork, TV/monitor, couch, and curtain pattern elements.;The curtain has a repeating leaf pattern, but as a background texture it is not counted as separate objects; only the large-scale pattern units that form perceptually distinct shapes (e.g., individual monstera leaves) contribute modestly to object count — still, total distinguishable entities remain in the moderate range (~12–18).",medium,"Objects are distributed across floor, furniture, and walls with some spatial separation, but several items occupy the same visual plane (e.g., drum kit partially occludes the woman, guitar overlaps lap and legs, pillows and snack bag crowd the floor near feet).;The foreground contains overlapping elements: drum stand legs intersect with legs of people and floor pillows; the juice box sits near the guitar and red pillow, creating local density.;No severe occlusion or extreme crowding, but the central area (floor + lower body zone) shows moderate spatial competition among objects, making rapid segmentation slightly effortful.;Background elements (lamp, plant, artwork, curtain) are relatively well-separated, reducing overall clutter, but the mid-ground/floor region increases density.",IS6/co3/IS_VI_C03_D09.jpg
medium,"Three people are clearly distinguishable visual entities.;Multiple distinct objects: drum kit (with cymbal, pads, stand), guitar, two cushions (green and red), plaid blanket, snack bag, juice carton, potted plant (right), large leafy plant (center), framed artwork, floor lamp, TV/monitor, curtain with leaf pattern (treated as one background element, not counted as multiple objects), and sofa (one entity).;Total visually separable objects ≈ 12–15, which is more than 'few' but not densely packed; falls in coarse 'medium' range.",medium,"Objects are distributed across the scene without severe overlap, but spatial density is moderate: drum kit occupies central foreground, people are seated closely, cushions and snack bag lie on floor near legs, plant partially obscures TV edge.;Some occlusion occurs: person on left partially blocks drum pad; guitar strap crosses torso; blanket drapes over sofa arm and overlaps floor space.;No extreme crowding or visual chaos, but multiple mid-ground elements (plants, drum kit, people) compete for attention, reducing immediate perceptual grouping ease — consistent with medium clutter.",IS6/co3/IS_VI_C03_D10.jpg
medium,"Three people are clearly distinguishable visual entities.;Multiple distinct objects: electronic drum kit (stand, pads, sticks), toy guitar, two cushions (green and red), snack bag, juice carton, potted plant on right, large leafy plant behind sofa, framed artwork, floor lamp, TV/monitor, plaid blanket, sofa, and curtain with leaf pattern (treated as one background texture, not multiple objects).;Total visually separable items number approximately 12–15, which is more than 'few' but not densely packed like a market stall or cluttered desk—hence medium.",medium,"Objects are distributed across the floor, sofa, and wall without large empty zones, creating moderate spatial density.;Some overlap/interleaving: drumsticks cross over drum pads; person on left partially occludes person in middle; blanket drapes over sofa edge and touches floor; cushions and snack bag sit close together on floor.;No severe occlusion or fusion of objects, and most items remain perceptually separable at a glance, but the arrangement lacks wide separation—e.g., floor area contains guitar, cushions, juice box, and drum stand within a small region.;Multiple focal regions (drum set, guitar player, snack bag, artwork) compete mildly for attention, but not overwhelmingly.",IS6/co3/IS_VI_C03_D11.jpg
medium,"Three people are clearly distinguishable as separate visual entities;Multiple distinct objects: drum kit (stand, pads, cymbal), electric guitar, TV set, floor lamp, two potted plants, red and green floor pillows, plaid blanket, snack bag, juice carton, framed artwork, curtain with leaf pattern;Background elements like wall and rug are not counted as objects; only discrete foreground/midground items are considered",medium,"Objects are distributed across the scene but not densely packed; some spatial gaps exist (e.g., open floor area between people and TV);Moderate occlusion: person on couch partially overlaps drum kit; guitar strap crosses torso; blanket drapes over couch arm and partially covers legs;Competing focal points: drum kit, guitar player, TV screen, and potted plant on right all draw attention simultaneously;No extreme overlap or visual entanglement, but enough proximity and layering to impede immediate perceptual grouping (e.g., drumsticks near pads, snacks near couch leg)",IS6/co3/IS_VI_C03_D12.jpg
high,"Three people visible as distinct figures;At least 5 distinct furniture/objects: sofa, electronic drum kit, guitar, TV set, floor lamp;Multiple decorative/plant elements: large leafy curtain pattern (treated as repeated but distinguishable motifs), potted plant left, potted plant right, framed artwork on wall;Several small items on floor: two cushions (green and red), snack bag, juice box, patterned pillow under person on floor;Additional visible parts: microphone, drumsticks, strap, blanket on sofa, sandals, glasses on two people",medium,"Objects are distributed across the scene with some spatial separation (e.g., people spaced apart, plants at edges);Some occlusion occurs: drum kit partially blocks view of person behind it; blanket drapes over sofa edge and overlaps floor;Floor area contains multiple discrete items (cushions, snack, juice box) in close proximity but not heavily overlapping;Wall space is relatively sparse (one artwork, one lamp), reducing visual competition there;No dense interweaving of objects; most items retain clear silhouettes and separability at a glance",IS6/co3/IS_VI_C03_D13.jpg
medium,Multiple distinct buildings (at least three major structures with different rooflines and facades);Several large trees scattered across the scene (≈8–12 visually separable tree crowns);A few lampposts and small vertical markers visible on the lawn;A distant white spiral tower and a dome structure in the background;A few small human figures and benches near the buildings,low,"Large open grassy foreground with minimal objects, providing substantial negative space;Buildings are well-separated by trees and lawn; no overlapping or occlusion between major structures;Trees are spaced apart, allowing clear visual separation of their crowns and trunks;No dense grouping of elements; spatial layout is sparse and uninterleaved;Visual attention can easily isolate individual objects without competition",IS6/co6/IS_VI_C06_D03.jpg
medium,Several distinct buildings (at least three major structures with different rooflines and facades);Multiple individual trees (approximately 10–15 clearly separable tree canopies);A few small human figures visible in the mid-ground;Poles/lamps and pathways as discrete linear elements;The sky contains a modest number of scattered clouds (4–6 visually distinct cloud masses),low,"Large open grassy foreground with minimal objects, providing ample negative space;Buildings are well-separated by trees and open lawn, not overlapping or densely packed;Trees form discrete clusters rather than an interwoven canopy; individual trunks and crowns remain distinguishable;No significant occlusion between major elements—buildings, trees, and people are spatially isolated;Visual attention can be directed sequentially to each object without competition",IS6/co6/IS_VI_C06_D01.jpg
medium,"Multiple distinct trees (deciduous and coniferous) visible across the midground;Several building structures with clearly separable forms (red brick blocks, angular roofed section, tall white tower);A few lampposts and path markers distributed sparsely across the lawn;A small number of people and bicycles near the building entrance;The sky contains a few scattered clouds, but these are sparse and not numerous",low,"Large open grassy foreground with minimal objects and ample negative space;Trees are spaced apart with clear gaps between them, no overlapping foliage dominance;Buildings are separated by greenery and distance; their forms do not interleave or occlude each other significantly;Paths are simple, linear, and unobstructed, aiding visual segmentation;No dense groupings or overlapping elements that impede rapid perceptual grouping",IS6/co6/IS_VI_C06_D02.jpg
medium,"Three people are visually distinguishable as separate figures.;At least two potted plants (one large behind sofa, one smaller on right).;A framed picture on the wall.;A sofa with a plaid blanket draped over it (counted as one object due to cohesive appearance).;A music stand or small table between people.;Two floor pillows (light and red).;A guitar held by one person.;A drumstick-like object in hand of left person.;Wallpaper pattern with large leaf motifs — but per instructions, background texture is NOT counted as objects; only the large leaf shapes that form distinct silhouettes may contribute slightly, though they are largely fused into background.",high,"People and objects occupy most of the frame with minimal empty space.;The left person partially occludes the person behind them; overlap reduces separability.;The music stand, guitar, drumstick, and pillows are densely arranged in the central floor area, creating interleaved visual elements.;Plants on both sides flank the scene and visually intrude into the main activity zone.;Multiple competing focal regions: left group (drummer), right person (guitarist), wall art, and right-side plant—all draw attention simultaneously without clear spatial partitioning.;Low lighting exacerbates perceptual fusion, making boundaries between adjacent objects harder to resolve (e.g., blanket edges vs. sofa, legs vs. floor).",IS6/co3/IS_VI_C03_D14.jpg
medium,"Multiple distinct buildings (at least 3 major structures with different rooflines and facades);Several large trees scattered across the scene (≈8–12 visually separable tree canopies);A few lampposts and small vertical poles visible along paths;A distant white spiral tower and a dome-like structure adding discrete elements;A few indistinct human figures near the building entrance;Paths and grassy areas are continuous surfaces, not counted as separate objects",low,"Large open grassy foreground with minimal objects, providing ample negative space;Buildings are well-separated by trees and open lawn; no occlusion between major structures;Trees are spaced apart with clear gaps between canopies, allowing easy segmentation;Vertical elements (lampposts, tower) are sparse and do not overlap or crowd visual field;No dense groupings or overlapping layers that impede perceptual separation",IS6/co6/IS_VI_C06_D04.jpg
medium,Multiple distinct trees (≈8–12 clearly separable tree canopies);At least three major building structures with differentiated roofs and facades;A tall white spiral tower as a separate vertical element;Several lampposts and poles scattered across the lawn (≥5 visible);A paved pathway cutting across the foreground;A few small figures/people near the building entrance (visually distinguishable as discrete elements),low,"Large open grassy areas provide ample negative space between objects;Trees are spaced apart with clear gaps; no significant occlusion among them;Buildings are separated by trees and lawn, not overlapping or tightly packed;The spiral tower stands isolated against the sky with no adjacent competing elements;Pathway runs linearly without intersecting dense object clusters;No visual crowding: each object can be individually attended to without interference",IS6/co6/IS_VI_C06_D05.jpg
medium,"Multiple distinct trees (deciduous and coniferous) visible across the scene, roughly 8–12 major tree forms;At least three separate building structures with distinguishable roofs, walls, and windows;A paved path running horizontally across the midground;Several lampposts and small ground fixtures (e.g., trash bins, signs) scattered sparsely;A few small human figures near the buildings",low,"Large expanses of open grass in foreground and midground provide ample negative space;Trees are spaced apart with clear visual separation; no significant occlusion between them;Buildings are separated by green space and trees, not tightly packed or overlapping;The path is unobstructed and linear, aiding perceptual grouping;No dense layering or interleaving of elements; scene can be parsed easily at a glance",IS6/co6/IS_VI_C06_D07.jpg
medium,"Multiple distinct trees (approximately 10–15 visually separable tree crowns or trunks);At least three major building structures with distinguishable forms (angled red-brick building, multi-story brick building, and a separate low brick wall/annex);A tall white spiral tower visible behind buildings;Several lampposts and small ground objects (e.g., a bird, distant people, trash bin);A continuous paved path cutting across the lawn",low,"Large open grassy area dominates the foreground and midground, providing ample negative space;Objects are spatially well-separated: trees are spaced apart, buildings are distinct with clear gaps between them;No significant occlusion or overlapping of major elements; buildings are mostly fully visible behind trees without heavy interweaving;The path runs linearly and does not intersect densely with other elements;Visual grouping is straightforward: sky, trees, buildings, lawn form clear layers with minimal interference",IS6/co6/IS_VI_C06_D08.jpg
medium,"Multiple distinct trees (≈10–15 visually separable trunks/crowns);At least three major building structures with different rooflines and facades;A paved pathway crossing the foreground;Several lampposts and small vertical elements (e.g., white spiral tower, signposts);A few scattered people visible in the midground",low,"Large expanses of unobstructed grass and sky provide ample negative space;Objects are well-separated spatially: trees are spaced apart, buildings are distinct with clear gaps between them;No significant occlusion or overlapping of major elements; each object maintains visual integrity;The white spiral tower and red-brick buildings form clear focal points without competing density",IS6/co6/IS_VI_C06_D10.jpg
medium,"Multiple distinct trees (≈10–15 clearly separable trunks/crowns);At least three major building structures with different rooflines and facades;A paved pathway crossing the lawn;Several lampposts (≈4–6 visible);A few scattered people and small objects (e.g., benches, bins) in the mid-ground;One prominent white spiral tower and one green-roofed angular structure adding distinct visual elements",low,"Large expanses of open grass provide significant negative space between objects;Trees are spaced apart with clear gaps; no overlapping crowns dominate the view;Buildings are separated by trees and lawn, not tightly packed or interwoven;Pathway runs linearly without intersecting dense object clusters;No occlusion between major elements—each building, tree, and structure remains visually isolated and easily segmentable",IS6/co6/IS_VI_C06_D06.jpg
medium,"Multiple distinct trees (approximately 10–15 visually separable tree crowns or trunks);At least three major building structures with different rooflines and facades;Several lampposts (5–7 visible, evenly spaced along paths);Two clear pathways cutting across the lawn;A tall white spiral tower and a dome visible on one building;Scattered small objects near building entrance (e.g., bicycles, people) — perceptually distinct but small in number",low,"Large open grassy foreground with minimal elements, providing ample negative space;Trees are well-separated with clear gaps between crowns; no significant occlusion among them;Buildings are spatially distinct and not overlapping; each has clear boundaries against sky and vegetation;Paths are simple linear features that do not intersect densely or create visual entanglement;No dense groupings or overlapping layers that hinder rapid perceptual segmentation",IS6/co6/IS_VI_C06_D09.jpg
medium,"Multiple distinct trees (approximately 10–15 visually separable tree crowns);Several building structures with clearly demarcated forms (at least 3 major building masses);A tall white spiral chimney as a separate vertical element;A few lampposts and small ground-level objects (e.g., benches, people in the distance);A paved path cutting across the grassy foreground",low,"Large open grassy areas provide ample negative space between objects;Trees are spaced apart with clear gaps; no significant occlusion among them;Buildings are separated by vegetation and distance, not overlapping in the visual field;The sky is mostly unobstructed and contributes to spatial separation;No dense groupings or interleaved elements that impede perceptual segmentation",IS6/co6/IS_VI_C06_D12.jpg
medium,Multiple distinct trees (≈10–15 visually separable trunks/crowns);At least three major building structures with different roof shapes and facades;A tall white twisted spire visible behind buildings;Several lampposts and small vertical markers along the path;A few distant human figures and benches near the building entrance;One prominent paved path cutting across the lawn,low,"Large open grassy foreground with minimal elements, providing ample negative space;Trees are spaced apart with clear gaps between crowns; no significant occlusion among them;Buildings are separated by trees and distance, not overlapping in the visual field;The path runs linearly without intersecting or fragmenting other elements;No dense groupings or overlapping objects that impede perceptual segregation",IS6/co6/IS_VI_C06_D11.jpg
medium,Multiple distinct trees (approximately 8–12 clearly separable tree canopies);At least three major building structures with differentiated shapes and rooflines;Several lampposts (4–5 visible along the path);A few scattered people and bicycles near the buildings;One prominent white spiral tower and one dome-shaped roof feature,low,"Large open grassy foreground with minimal objects, providing ample negative space;Trees are spaced apart with clear separation between canopies and trunks;Buildings are positioned with visible gaps between them and behind tree lines, not overlapping significantly;No dense occlusion or interleaving of elements; objects remain perceptually separable at a glance;Path runs linearly through the scene without intersecting or crowding other elements",IS6/co6/IS_VI_C06_D14.jpg
medium,"Several distinct trees (approximately 8–12 clearly separable tree canopies);Multiple building structures (at least 3 major architectural blocks with different rooflines and facades);A few visible people (4–5 individuals scattered across the lawn);A paved pathway, lampposts (at least 3), and a tall white spiral structure in the background;The scene contains a moderate number of discrete visual entities without overwhelming density",low,Large expanses of open grass provide significant negative space between objects;Trees are well-separated and not overlapping; their canopies do not interleave densely;Buildings are positioned with clear gaps and are not occluded by foreground elements;No significant occlusion or visual overlap among major objects;The layout allows easy perceptual segregation of elements at a glance,IS6/co6/IS_VI_C06_D13.jpg
medium,"Two clearly distinguishable foreground figures (a woman and a man);Multiple background elements: at least three distinct building sections (brick, dark panel, red facade), several tree clusters, a visible car, and a railing;No fine-grained texture or micro-objects counted; only macroscopic separable entities",low,"Foreground figures are spatially separated and fully visible with no occlusion between them;Background elements are arranged in distinct depth layers (foreground, midground, background) with clear separation;Ample negative space around each major object (e.g., sky above, open ground below, gaps between buildings and trees);No overlapping objects or interleaved structures that impede perceptual grouping",IS6/co7/IS_VI_C07_D03.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains several distinct elements: a red brick structure, green trees, distant buildings, a parked silver car, and a railing — each separable as individual visual entities.;No fine-grained texture or dense micro-objects; overall count of discrete visual objects is moderate, not sparse (e.g., <5) nor dense (e.g., >15).",low,"Foreground figures are well-separated from each other and from the background with clear spatial gaps.;Background elements are arranged in layered depth planes (railing → car → brick wall → trees → buildings), minimizing overlap and occlusion.;No overlapping objects in the foreground; arms crossed but not obscuring body parts in a way that hinders separation.;Sufficient empty space (sky, open ground areas) reduces spatial density and supports easy perceptual grouping.",IS6/co7/IS_VI_C07_D01.jpg
medium,"Two prominent foreground figures (man and woman) are clearly distinguishable.;Background contains multiple distinct architectural elements: red brick building, black panel, distant green-domed building, and several tree clusters.;At least two parked cars visible in lower-left background.;Railings and vertical posts appear as separate structural elements.;Total number of visually separable objects is more than a few but not dense—roughly 8–12 discernible entities.",low,"Foreground figures are well-separated from each other and from background elements.;Significant empty space (sky, pavement, foliage gaps) separates major objects.;No occlusion between the two main subjects or between subjects and background structures.;Objects are spatially distributed with clear visual boundaries; no overlapping or interleaving.;Perceptual grouping is straightforward: two people in front, buildings/trees behind, cars below—no competing focal points.",IS6/co7/IS_VI_C07_D02.jpg
medium,"Two clearly distinguishable foreground subjects (a woman and a man);Multiple background elements: at least three distinct building sections (brick structures, black panel, distant green-roofed building);Several tree clusters (left, center, right) forming separate visual groups;A railing in the mid-ground, a parked car, and ground-level vegetation visible;Total visually separable entities ≈ 8–12, not few but not densely packed",low,Foreground subjects are spatially separated from background with clear depth layers;No occlusion between main objects; arms crossed but no overlap with other scene elements;Background elements are well-spaced: buildings and trees have visible gaps and sky between them;Horizontal layering (foreground people → railing → road → buildings → trees → sky) supports easy perceptual grouping;Minimal overlapping or interleaving of object boundaries; each element retains distinct silhouette,IS6/co7/IS_VI_C07_D04.jpg
medium,"Two clearly distinguishable foreground subjects (a woman and a man);Multiple background elements: brick building with windows, black panel, trees, distant domed building, parked car, railing, and small shrubs;Each of these forms a separate visual entity; total count is more than 'few' but not densely packed enough for 'many'",low,"Foreground subjects are spatially separated and fully visible with no occlusion between them;Background elements are arranged in distinct depth layers (railing → building → trees → distant architecture), allowing easy perceptual separation;Large areas of open sky and ground provide negative space, reducing spatial density;No overlapping objects or interleaved patterns that impede grouping",IS6/co7/IS_VI_C07_D06.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two building facades, a dark rectangular panel, and a distant domed structure.;Several discrete trees and shrubs are visible across the mid- and background, each forming separable visual units.;A few small ground-level objects (e.g., poles, vehicle roof edge) add to the count, but no dense object arrays or fine-grained textures dominate.",low,"Foreground figures are spatially separated from background elements with clear depth layers and ample negative space between them.;No occlusion or overlap among major objects: buildings, trees, and people occupy distinct spatial zones.;Objects are arranged with sufficient spacing; e.g., trees are not tightly packed, and building edges are cleanly delineated.;The scene can be parsed at a glance into a few coherent regions (foreground subjects, midground structures, background foliage/sky) without visual competition or crowding.",IS6/co7/IS_VI_C07_D05.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two brick buildings, a dark flat-roofed structure, and a distant green-domed building.;Several trees are visible as separate visual entities across the midground and background.;At least two parked cars and a streetlight are identifiable in the lower portion.;The railing in front of the subjects adds one more structural element.",low,"Foreground figures are spatially separated from background elements with clear depth layers.;No occlusion between the two main subjects; they stand side-by-side without overlap.;Background objects (buildings, trees, cars) are spaced apart with visible sky and ground gaps between them.;Horizontal layering (foreground railing → subjects → midground trees/buildings → distant dome/sky) supports easy perceptual grouping.;No dense interleaving or visual crowding; empty space (sky, road, foliage gaps) aids separation of objects.",IS6/co7/IS_VI_C07_D07.jpg
medium,"Two prominent foreground figures (man and woman);Multiple background buildings (at least 3 distinct structures);Several trees and shrubs (5–10 discernible clusters);At least 4 visible parked cars in lower portion;Railings, streetlights, and flagpoles adding to object count",medium,"Foreground figures are clearly separated and unoccluded, reducing clutter there;Midground contains overlapping elements: brick walls, dark panels, greenery intermingling;Background shows partial occlusion of buildings by trees and other foliage;No dense packing or severe overlap, but spatial density increases toward the horizon with mixed vertical elements (trees, poles, roofs);Visual grouping is possible but requires moderate effort due to interleaved natural and built elements",IS6/co7/IS_VI_C07_D09.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two brick buildings, a dark rectangular panel, and a distant domed structure.;Several trees are visible as separate visual entities (e.g., tall conifer, leafy deciduous clusters).;A few vehicles (dark car, white car fragment) and small poles/flags appear in the mid-ground.;Total visually separable objects exceed 'few' but do not reach dense scene levels (e.g., no crowds, dense foliage overlap, or packed urban elements).",low,"Foreground figures are well-separated from each other and from background elements by clear spatial gaps.;No occlusion between the two main subjects; their arms are crossed but not overlapping with other objects.;Background elements are arranged with visible separation: buildings have open sky between them, trees are spaced, and ground areas show empty pavement/vegetation patches.;No dense interleaving of objects; visual grouping is straightforward (e.g., people vs. buildings vs. trees).;Sufficient negative space exists around major elements, enabling easy perceptual segregation.",IS6/co7/IS_VI_C07_D08.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two brick buildings, a dark flat-roofed structure, a domed building in the distance, and several trees.;Visible vehicles (a black car, part of a white car), railings, streetlights, and flagpoles add to the count of separable visual entities.;No fine-grained texture or micro-objects are counted; only macro-level distinguishable items are considered.",low,"Foreground figures are well-separated from each other and from the background by clear spatial gaps and depth.;Background elements are arranged with visible separation: buildings are distinct, trees are spaced, and sky provides ample negative space.;No significant occlusion between major objects; each object maintains its own visual boundary.;The scene allows for easy perceptual grouping: foreground vs. midground vs. background layers are cleanly delineated.",IS6/co7/IS_VI_C07_D10.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two brick buildings, a dark rectangular structure, and a domed building in the distance.;Several trees are visible as separate visual entities (e.g., coniferous and deciduous clusters), and there are smaller elements like railings, streetlights, and partial vehicles.;Total visually separable objects exceed 'few' but do not reach dense scene levels (e.g., no crowded market or forest canopy filling frame).",low,"Foreground figures are well-separated from each other and from background elements by clear spatial gaps.;Background objects are arranged with visible empty space between them (e.g., sky between trees and buildings, road separating structures).;No significant occlusion or overlapping of major objects; each object maintains its own silhouette and boundary.;The scene permits easy perceptual grouping: foreground pair, midground buildings, distant trees and dome—no competing focal points that interfere with separation.",IS6/co7/IS_VI_C07_D11.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct elements: red brick buildings (at least two major structures), trees (several clusters of foliage), a black rectangular panel or screen, distant domed building, railing, parked cars (at least two visible), and road surface.;No fine-grained texture or micro-objects are counted; only macroscopic, separable visual entities are considered.",low,"Foreground figures are spatially separated from background with clear depth layers and minimal occlusion.;Background elements are arranged with visible gaps (sky, open ground, road) separating buildings, trees, and vehicles.;No overlapping or interleaving of major objects; each object maintains its own visual space.;The scene can be parsed at a glance into distinct regions: foreground (people), midground (railing, cars), background (buildings, trees, sky).",IS6/co7/IS_VI_C07_D12.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two brick buildings, a black rectangular structure, and a distant domed building.;Several discrete tree clusters (e.g., conifers, broadleaf groups) are visible behind the buildings.;A parked car, a railing, small shrubs, and a streetlamp are also individually discernible.;Total visually separable objects exceed 'few' but do not reach 'many' (e.g., no dense foliage or crowded scene elements).",low,"Foreground figures are well-separated from background with clear spatial gaps.;No occlusion between the two main subjects; both are fully visible and unobstructed.;Background elements are arranged in layered depth planes (foreground railing → people → midground buildings → distant trees/sky), reducing visual interference.;Large areas of open sky and ground provide negative space, aiding perceptual separation.;No overlapping or interleaved objects that impede grouping; each object maintains distinct boundaries.",IS6/co7/IS_VI_C07_D13.jpg
medium,"Two prominent foreground figures (a woman and a man) are clearly distinguishable.;Background contains multiple distinct architectural elements: at least two building facades, rooflines, and a dark rectangular panel.;Several discrete trees and shrubs are visible across the midground and background, each forming separate visual entities.;A few vehicles (at least two cars) are partially visible in the lower-left and lower-right corners.;No fine-grained texture or micro-objects dominate; total count of discernible objects is moderate—not sparse, but not densely packed.",low,"Foreground figures are spatially separated from background elements by clear depth and empty space (sky and open ground).;Objects do not overlap significantly: the two people stand side-by-side without occlusion; background buildings and trees are mostly non-interleaved.;Large areas of unoccupied space exist—especially the sky above and the paved ground below—which aid perceptual separation.;No dense intermixing of object boundaries; edges of buildings, trees, and people remain visually distinct and separable at a glance.",IS6/co7/IS_VI_C07_D14.jpg
medium,"A person (1), an open book (1), a mug (1), a keyboard (1), a monitor (1), a plant (1), a color calibration chart/device (1), two stacks of sticky notes (1), three writing instruments (pens/markers) (1), file organizers with visible documents (1–2 distinct units), and a chair back (1). Total visually distinguishable objects ≈ 10–12, which is more than 'few' but not dense or numerous enough for 'High'.",medium,"Objects are arranged on a desk surface with some spatial proximity: the book, mug, pens, sticky notes, and color chart occupy a shared foreground area without strong separation; the file organizers and monitor partially occlude background elements; the plant overlaps the right-side monitor edge. However, no severe overlap or visual entanglement—most items remain individually discernible at a glance, and there are still visible gaps (e.g., desk surface between items). This indicates moderate spatial density and mild competition for attention, but not high clutter.",IS6/co8/IS_VI_C08_D01.jpg
medium,"A person (1), an open book (1), a computer monitor (1), a keyboard (1), a mouse (1), a mug (1), a color calibration target/scanner (1), a potted plant (1), several pens and markers (3–4 distinct items), sticky notes (2 stacks), file holders with documents (2–3 visible containers), speakers (2), and a window frame with outdoor foliage (treated as background, not counted). Total visually distinguishable foreground/midground objects ≈ 12–15.",medium,"Objects are arranged on a desk surface with moderate spatial density: the book, mug, pens, sticky notes, and scanner occupy overlapping visual regions in the foreground; the monitor, keyboard, and file holders form a layered midground with partial occlusion (e.g., files behind monitor base); the plant partially overlaps the right edge of the monitor and scanner. However, most objects retain clear boundaries and are not heavily interwoven—there is still discernible negative space between major items, and no severe occlusion prevents separation of individual elements at a glance.",IS6/co8/IS_VI_C08_D02.jpg
medium,"A person (1), an open book (1), a mug (1), three pens/markers (3), sticky notes (2 stacks, count as 1–2), a keyboard (1), a monitor (1), a color calibration target (1), a potted plant (1), file organizers with papers (1–2 distinct containers), and a chair back (1). Total visually distinguishable objects ≈ 12–15.;Background elements (window, distant trees) are not counted as separate objects per definition—they constitute background texture or scene context, not discrete visual entities.",medium,"Objects on the desk are spatially dense: the book, mug, pens, sticky notes, and color target occupy a relatively small area with minimal empty space between them.;The plant partially overlaps the monitor edge and extends into the right visual field, creating mild occlusion and competing focal points.;File organizers and papers behind the keyboard create layered depth but remain perceptually separable; no severe overlap or fusion of object boundaries.;The person’s torso and arms do not significantly occlude desk items, and major objects retain clear silhouettes—so clutter is not high, but not low due to desk crowding.",IS6/co8/IS_VI_C08_D03.jpg
medium,"A person (1), an open book (1), a mug (1), three writing instruments (pen, marker, pencil) (3), two stacks of sticky notes (2), a keyboard (1), a monitor (1), a scanner with color chart (1), a potted plant (1), file organizers with visible documents (≥2 distinct containers + multiple document edges), and a chair back (1). Total visually distinguishable objects ≈12–15, not few, but not densely packed or highly fragmented.",medium,"Objects are arranged on a desk surface with moderate spatial density: the book, mug, pens, sticky notes, and scanner occupy the foreground in close proximity without severe overlap, but their arrangement creates several competing local focal points. The background includes a monitor, file organizers, and plant leaves partially overlapping the monitor edge, introducing mild occlusion. Empty space is limited in the central desk area, yet most items remain individually discernible at a glance—no extreme crowding or visual fusion.",IS6/co8/IS_VI_C08_D05.jpg
medium,"Visible distinct objects include: the person, office chair, desk surface, open book, mug, three pens/markers, stack of sticky notes, color calibration chart (with grid of patches but treated as one functional object), computer monitor, keyboard, two speakers, document organizer with files, potted plant, window frame, and background foliage outside — totaling ~15–20 distinguishable visual entities.;The color chart contains many small colored squares, but per definition, it is a single functional object; only discrete, perceptually separable entities count, not sub-elements within an object.",medium,"Objects are arranged on a desk with moderate spatial density: the book, mug, pens, sticky notes, and color chart occupy the foreground without large gaps, creating local crowding.;Some occlusion occurs: the book partially covers the desk surface, the mug sits near the keyboard, and the plant overlaps the right edge of the monitor in depth, making separation slightly effortful.;However, there are clear separations between major object groups (e.g., person vs. desk items, monitor vs. plant), and no severe overlapping or interleaving that prevents immediate segmentation—thus not high clutter.",IS6/co8/IS_VI_C08_D04.jpg
medium,"Visible distinct objects include: the person, office chair, desk surface, open book, mug, three writing instruments (pen, marker, highlighter), stack of sticky notes, keyboard, mouse, monitor, two speakers, document trays with files, scanner with color chart, potted plant, window frame, and background foliage outside — totaling ~15–20 distinguishable visual entities.",medium,"Objects are arranged on a single desk surface with moderate spatial density; some items (e.g., pens, sticky notes, mug) are grouped closely but not overlapping; the scanner’s color chart and plant partially occlude edges of the desk area; the background foliage is visually distinct from foreground due to depth, reducing interference; no severe overlap or interleaving, but multiple small items compete for attention in the right-mid desk region.",IS6/co8/IS_VI_C08_D07.jpg
medium,"A person (1), an open book (1), a mug (1), three pens/markers (3), sticky notes (2 stacks, count as 2), a keyboard (1), a monitor (1), a scanner with color chart (1), a potted plant (1), file organizers with visible documents (at least 2 distinct holders + multiple papers, counted as ~2–3 visual units), speakers (2), and chair back (1). Total visually distinguishable objects ≈ 15–18, which is more than few but not dense or overwhelming.",medium,"Objects are arranged on a desk surface with moderate spatial density: the book, mug, pens, sticky notes, and scanner occupy the foreground with minimal empty space between them. Some items partially overlap in depth (e.g., pens near sticky notes, book edge near mug), and the background includes stacked files and dual monitors creating competing mid-ground elements. However, no severe occlusion occurs; most objects remain individually discernible without significant visual interference. The scene is not sparse (so not low clutter) nor densely packed with interleaved elements (so not high clutter).",IS6/co8/IS_VI_C08_D06.jpg
